,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.01476116180419922,0.001162614287266362,0.0009975910186767578,0.0006314301235072534,0.01,{'learning_rate': 0.01},0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,4,0.975,0.9666666666666667,0.9916666666666667,0.9666666666666667,0.9583333333333334,0.9716666666666667,0.011303883305208779
1,0.012966203689575195,0.0006319581773926999,0.00019965171813964843,0.00039930343627929686,0.05,{'learning_rate': 0.05},0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,4,0.975,0.9666666666666667,0.9916666666666667,0.975,0.9583333333333334,0.9733333333333334,0.01105541596785133
2,0.01396174430847168,0.003025274297341732,0.001398468017578125,0.0007975612803604314,0.07,{'learning_rate': 0.07},0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666667,0.02108185106778919,1,0.975,0.975,0.9916666666666667,0.975,0.9583333333333334,0.975,0.010540925533894595
3,0.014162015914916993,0.0019351445291715447,0.0009975910186767578,5.519789172549356e-07,0.1,{'learning_rate': 0.1},0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666667,0.02108185106778919,1,0.975,0.9916666666666667,0.9916666666666667,0.975,0.975,0.9816666666666667,0.008164965809277286
4,0.010373067855834962,0.0007972407192378163,0.0007964611053466797,0.00039824255335586014,0.2,{'learning_rate': 0.2},0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666667,0.02108185106778919,1,1.0,1.0,1.0,0.9916666666666667,1.0,0.9983333333333334,0.0033333333333333214
